version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,job,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,cpu_busy_pct,cpu_busy_max,cpu_busy_min,cpu_steal_pct,load_1m,llama_rss_bytes,llama_rss_anon_bytes,llama_rss_peak_bytes,llama_major_faults,python_rss_bytes,python_rss_anon_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,weights_pinned,max_output_tokens,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule,os_mem_available_bytes,os_mem_total_bytes,os_mem_cached_bytes,os_swap_free_bytes,os_swap_total_bytes,os_mem_available_min_bytes
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,energy-zdjb6ktepewpybnq,fb64b34f4eb3b96f2eb773ec2ab9bb26775ef553079a6c61904203fe7ab9130a,https://oilprice.com/Latest-Energy-News/World-News/Strait-of-Hormuz-Shipping-Traffic-Falls-Further-as-Saudi-Oil-Flows-Rise.html,energy,oilprice,publish,ok,,,1893,317,76,,822,45,442630,87022,355581,7125,1380,4137,317,2,work,True,6,unclassified,2,label,84329,310255,2932,1206,0,summarize_and_plan,2693,45326,4193,174,4137,,1.177087,0.6,0.6,1.0,1.0,0.0,0.5770873317388049,0.0,0.0,1,False,False,2,article,2026-09-21T07:00:00Z,feed,2026-09-21T08:06:16Z,2026-09-21T08:20:39Z,2,20,418802,139,44,334,0,0,394591,48027,,,390,27,443895,8,,0.0,98.66,0,4137,False,34.77,3.89,20.79,3.84,stop,stop,False,Intel(R) Xeon(R) 6973P-C,99.22,99.98,95.99,0.0,5.46,11931348992,7083294720,11982835712,0,1329836032,581423104,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,7948115968,16765378560,7448186880,3221200896,3221221376,7908450304
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,energy-naqx0k1n9y7qc265,aaafd04c354f8f7608c5f1a19b11ff65f3c4627b5d43d44a1dedda6c783cdb4a,https://pv-magazine.com/2026/09/21/ja-launches-heterojunction-pv-module-into-orbit-for-space-validation,energy,pv-magazine,publish,ok,,,3841,536,68,,1363,53,620173,370929,249166,7516,1292,4136,536,3,work,True,7,chartable,2,label,364320,153714,3329,808,0,summarize_and_plan,6609,95452,4187,484,4136,,1.174777,0.6,0.6,1.0,1.0,0.0,0.5747771161026499,0.0,0.0,1,False,False,2,article,2026-09-21T06:53:45Z,feed,2026-09-21T08:05:53Z,2026-09-21T08:16:32Z,2,20,15982,170,455,673,0,0,518070,102074,43387,True,1506,78,623103,8,220,0.0,98.78,0,4136,False,9.14,5.26,7.72,5.07,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.11,99.98,96.6,0.0,4.54,10347986944,4660989952,10375901184,0,1346732032,583720960,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,10385661952,16766414848,9825390592,3221196800,3221221376,10385661952
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,energy-v159e9ngh4anb55b,d84a9726b089155594abfc6b0a7bd97f954c505f47eea7146f4051c0f05ecf14,https://oilprice.com/Latest-Energy-News/World-News/Oil-Prices-Slide-as-Traders-Bet-on-Iran-Diplomacy.html,energy,oilprice,publish,ok,,,1867,321,84,,465,52,379574,99692,279724,7100,1439,6222,321,0,work,True,4,unclassified,2,label,92687,241960,2901,1243,2079,summarize_and_plan,7005,37764,4199,196,4143,,1.149967,0.6,0.6,1.0,1.0,0.0,0.5499670619206414,0.0,0.0,1,False,False,2,article,2026-09-21T05:45:00Z,feed,2026-09-21T08:05:40Z,2026-09-21T08:26:28Z,3,20,866742,63,20,275,0,0,334777,44779,,,760,158,380856,5,,71.66,98.67,0,4143,True,8.87,5.14,7.99,5.19,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.22,99.99,97.32,0.0,5.0,10835640320,5148770304,10835640320,0,1334247424,571617280,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,9962201088,16766414848,9706618880,3221127168,3221221376,9962201088
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-q2wmryvamzn846nt,b8b94c7b6aa7ea821aba985d5f53a9e9e590280e0cc1061c8c9c359bc5d322a4,https://nber.org/papers/w35779,business-economy,nber-new,publish,ok,,,1252,170,61,,510,22,190612,81220,108839,5710,401,2954,170,1,work,True,3,unclassified,2,label,78721,68949,2700,255,0,summarize_and_plan,2499,39890,3010,146,2954,,1.892308,0.9923076923076923,1.0,1.0,0.9923076923076923,0.3,0.6,0.0,0.0,1,False,False,1,abstract,2026-09-21T08:00:40Z,first_seen,2026-09-21T08:06:17Z,2026-09-21T08:23:36Z,3,20,847126,62,116,281,0,0,148189,42408,,,500,553,191648,4,,0.0,98.14,0,2954,False,34.3,3.7,22.41,3.66,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,98.52,99.98,96.47,0.0,5.52,12317073408,7488741376,12317073408,31,1430441984,672202752,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,7502880768,16765378560,7274721280,3221184512,3221221376,7462092800
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-s4htp2ptwtxzzc8w,c923ab0adae6bbffb11c2a35d3a433a6672bfebde03841942cef49a92061cbdf,https://nber.org/papers/w35785,business-economy,nber-new,publish,ok,,,1245,176,52,,456,19,133747,76339,57382,5509,226,2770,176,2,work,True,2,unclassified,2,label,74014,22286,2683,88,0,summarize_and_plan,2325,35096,2826,138,2770,,1.892308,0.9923076923076923,1.0,1.0,0.9923076923076923,0.3,0.6,0.0,0.0,1,False,False,1,abstract,2026-09-21T08:00:40Z,first_seen,2026-09-21T08:06:17Z,2026-09-21T08:22:53Z,3,20,861354,58,102,259,0,0,96307,37428,,,261,26,134488,5,,0.0,98.02,0,2770,False,36.25,3.95,24.09,3.93,stop,stop,False,Intel(R) Xeon(R) 6973P-C,98.16,99.48,96.78,0.0,5.54,12034940928,7188045824,12034940928,1,1360089088,611414016,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,7849127936,16765378560,7447052288,3221200896,3221221376,7849127936
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-aev1wac1jy22e8s0,53b61e298197842723203239ef2ad02693cb153203b100067dba5bbeb18a36a0,https://bazaar.businesstoday.in/technology/story/meet-three-indian-origin-researchers-who-used-anthropic-claude-to-hack-openai-systems-and-access-employee-accounts-and-private-github-repository-1453270-2026-09-21,business-economy,business-today-in,publish,ok,,,4060,774,54,,553,56,517180,272144,244881,9464,1210,7150,774,3,work,True,12,chartable,2,label,265266,170110,4281,852,2018,summarize_and_plan,6878,74771,5183,358,5132,,1.677118,0.6,0.6,1.0,1.0,0.0,0.5771181972599476,0.0,0.5,1,True,False,2,article,2026-09-21T07:00:05Z,feed,2026-09-21T08:05:55Z,2026-09-21T10:32:20Z,3,20,8262781,66,112,299,0,0,435487,81666,35297,True,4747,155,522544,8,169,47.14,99.02,0,5132,True,8.53,5.01,7.41,4.79,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.11,99.99,96.81,0.0,5.33,12990083072,7882309632,13603393536,75,1380028416,624037888,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,7210405888,16766414848,6454210560,3156975616,3221221376,7210405888
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-f0ndyz4045ppy5sm,782adf7c80216d6f173423e01fc9cde93cc4c1a05af246b889a3f469caa1f2c4,https://bbc.co.uk/news/articles/cr5ye7p13jg7o?at_campaign=rss&at_medium=RSS,business-economy,bbc-business,publish,ok,,,3345,556,98,,251,54,400265,132088,268139,7628,1408,6464,556,0,work,True,3,unclassified,2,label,125183,227638,3187,1199,2079,summarize_and_plan,6905,40501,4441,209,4385,,1.664528,0.6,0.6,1.0,1.0,0.0,0.5645282719981958,0.0,0.5,1,True,False,2,article,2026-09-21T06:25:43Z,feed,2026-09-21T08:05:41Z,2026-09-21T08:33:10Z,4,20,1246776,33,14,180,0,0,352830,47416,,,1429,38,402006,7,,65.23,98.74,0,4385,True,8.85,5.27,8.11,5.16,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.05,99.99,97.31,0.0,5.88,10783449088,5096579072,10835640320,0,1380130816,617500672,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,9949384704,16766414848,9591345152,3221127168,3221221376,9949384704
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-727y2n8bq4kckhth,388fe1550bb926c9c751140c5bbce23491cb3536accdd08f16f7840ec6c077b7,https://businesstoday.in/technology/news/story/apple-layoffs-iphone-maker-begins-fresh-job-cuts-second-round-in-two-months-556754-2026-09-21,business-economy,business-today-in,publish,ok,,,717,118,64,,689,73,160809,12907,147855,5430,546,5070,118,1,work,True,1,unclassified,2,label,10453,107836,2488,399,2184,summarize_and_plan,2454,40019,2942,147,2886,,1.65888,0.6,0.6,1.0,1.0,0.0,0.5588804313040571,0.0,0.5,1,True,False,2,article,2026-09-21T06:10:03Z,feed,2026-09-21T08:06:17Z,2026-09-21T08:26:17Z,4,20,1037479,122,65,397,0,0,118297,42480,,,162,47,161737,4,,87.78,98.1,0,2886,True,29.08,3.7,22.82,3.67,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.63,99.96,98.75,0.0,5.48,12317102080,7488770048,12317102080,0,1431011328,672772096,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,7499255808,16765378560,7257546752,3221184512,3221221376,7451009024
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-1em4cn6akxk22ytd,0ba84654ca9f66217b4dd182834637bd3844c00022ab6b872679fda14bf868ab,https://theguardian.com/money/2026/sep/21/ramageddon-apple-iphone-price-increase-chip-shortage,business-economy,guardian-business,publish,ok,,,4646,786,92,,156,33,808839,81440,727352,10531,2634,8372,786,2,work,True,27,chartable,2,label,78031,527041,4274,1932,2167,summarize_and_plan,3409,200311,6257,702,6205,,1.655507,0.6,0.6,1.0,1.0,0.0,0.5555070007848942,0.0,0.5,1,True,False,2,article,2026-09-21T06:00:37Z,feed,2026-09-21T08:06:18Z,2026-09-21T09:25:57Z,4,20,3968856,67,49,0,0,0,605082,203735,98443,True,1277,47,810311,6,345,50.7,99.17,0,6205,True,27.0,3.67,15.25,3.5,stop,stop,False,Intel(R) Xeon(R) 6973P-C,99.56,99.99,96.97,0.0,5.36,12717174784,7907921920,12761276416,0,1383190528,633368576,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,6999330816,16765378560,6616854528,3221200896,3221221376,6890266624
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-qdw4nht4gdwyytkt,bb784ac7448379ef6a7a7a08b13601ab17bfd698659ab5c6f06ee5295e44b9b7,https://channelnewsasia.com/business/facebook-instagram-down-website-6398446,business-economy,cna-business,publish,ok,,,1232,186,59,,1153,105,476563,311150,165314,5941,873,3060,186,3,work,True,8,chartable,2,label,304954,43267,2830,231,0,summarize_and_plan,6196,122047,3111,642,3060,,1.575711,0.6,0.6,1.0,1.0,0.0,0.4757111886033428,0.0,0.5,1,True,False,2,article,2026-09-21T01:59:00Z,feed,2026-09-21T08:05:55Z,2026-09-21T08:24:29Z,4,20,635800,249,409,400,0,0,348282,128254,73760,True,467,99,478293,5,388,0.0,98.36,0,3060,False,9.28,5.34,8.23,5.26,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.05,99.69,96.62,0.0,5.77,10671030272,4984082432,10671030272,0,1366872064,603922432,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,10098278400,16766414848,9638285312,3221200896,3221221376,9944375296
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-bmw6ab6cyamhhre2,5d38652cccf2a918e1c23c590c4696629efeafd2dbcbca0e5a71a543b2810659,https://channelnewsasia.com/business/metas-facebook-instagram-recover-after-brief-outage-in-us-6398456,business-economy,cna-business,publish,ok,,,917,144,90,,829,96,207159,84718,122346,5906,659,5157,144,0,work,True,8,chartable,2,label,78428,55410,2777,302,2079,summarize_and_plan,6290,66936,3129,357,3078,,1.571875,0.6,0.6,1.0,1.0,0.0,0.47187471198126685,0.0,0.5,1,True,False,2,article,2026-09-21T01:46:23Z,feed,2026-09-21T08:05:41Z,2026-09-21T08:36:37Z,5,20,1647552,191,114,422,0,0,133899,73236,22125,True,483,95,208573,6,118,74.86,98.37,0,3078,True,8.9,5.45,8.11,5.33,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.77,99.98,97.22,0.0,5.41,11128057856,5441187840,11128057856,0,1380130816,617500672,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,,9613017088,16766414848,9364742144,3221127168,3221221376,9613017088
2026-09-20T18:00,2026-09-21,2026-09-21-35575635445,business-economy-1cjrjrc14nkkyp4y,0b2589618125673f589e595cf66299637f567f7a93cc217b3d1415048467c764,https://aljazeera.com/sports/2026/9/21/mourinho-fumes-at-referees-in-news-conference-after-madrid-derby-defeat?traffic_source=rss,business-economy,aljazeera-economy,fetch,failed,robots_denied,,0,0,,robots.txt disallows this path,418,0,,,,,,,,1,work,,,,,,,,,,,,,,,,,,1.166943,0.6,0.6,1.0,1.0,0.0,0.566942821754332,0.0,0.0,1,False,False,2,article,2026-09-21T06:32:22Z,feed,2026-09-21T08:06:18Z,2026-09-21T08:06:19Z,5,20,,,,418,,,,,,,,,420,2,,,,,,,,,,,,,,INTEL(R) XEON(R) PLATINUM 8573C,,,,,,,,,,,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,,0.2,,,,,,,,
